0.97,0.88,0.79,0.73,0.72,0.74,0.74,0.71,0.66,0.63,0.62,0.63,0.64,0.61,0.56,0.49,0.47,0.49,0.52,0.54,0.53
0.97,0.88,0.79,0.73,0.72,0.74,0.74,0.71,0.66,0.63,0.62,0.63,0.64,0.62,0.56,0.49,0.47,0.49,0.53,0.54,0.53
0.97,0.88,0.8,0.74,0.72,0.74,0.74,0.71,0.66,0.63,0.62,0.63,0.64,0.62,0.56,0.49,0.47,0.5,0.53,0.54,0.54
0.97,0.88,0.8,0.74,0.73,0.74,0.75,0.71,0.67,0.63,0.62,0.63,0.64,0.62,0.56,0.49,0.48,0.5,0.53,0.54,0.54
0.97,0.88,0.8,0.74,0.73,0.74,0.75,0.71,0.67,0.64,0.62,0.63,0.64,0.62,0.57,0.5,0.48,0.5,0.53,0.54,0.54
0.97,0.89,0.8,0.74,0.73,0.74,0.75,0.71,0.67,0.64,0.62,0.63,0.64,0.62,0.57,0.5,0.48,0.5,0.53,0.55,0.54
0.97,0.89,0.8,0.74,0.73,0.75,0.75,0.72,0.67,0.64,0.63,0.64,0.65,0.62,0.57,0.5,0.48,0.5,0.54,0.55,0.54
0.97,0.89,0.8,0.74,0.73,0.75,0.75,0.72,0.67,0.64,0.63,0.64,0.65,0.63,0.57,0.5,0.48,0.51,0.54,0.55,0.55
0.97,0.89,0.8,0.74,0.73,0.75,0.75,0.72,0.67,0.64,0.63,0.64,0.65,0.63,0.57,0.5,0.49,0.51,0.54,0.55,0.55
0.97,0.89,0.81,0.75,0.74,0.75,0.75,0.72,0.68,0.64,0.63,0.64,0.65,0.63,0.57,0.51,0.49,0.51,0.54,0.55,0.55
0.97,0.89,0.81,0.75,0.74,0.75,0.76,0.72,0.68,0.65,0.63,0.64,0.65,0.63,0.58,0.51,0.49,0.51,0.54,0.55,0.55
0.97,0.89,0.81,0.75,0.74,0.75,0.76,0.72,0.68,0.65,0.63,0.64,0.65,0.63,0.58,0.51,0.49,0.51,0.54,0.56,0.55
0.97,0.89,0.81,0.75,0.74,0.75,0.76,0.72,0.68,0.65,0.64,0.64,0.66,0.63,0.58,0.51,0.49,0.52,0.55,0.56,0.56
0.97,0.89,0.81,0.75,0.74,0.76,0.76,0.72,0.68,0.65,0.64,0.65,0.66,0.64,0.58,0.51,0.5,0.52,0.55,0.56,0.56
0.97,0.89,0.81,0.75,0.74,0.76,0.76,0.73,0.68,0.65,0.64,0.65,0.66,0.64,0.58,0.51,0.5,0.52,0.55,0.56,0.56
0.97,0.89,0.81,0.75,0.74,0.76,0.76,0.73,0.68,0.65,0.64,0.65,0.66,0.64,0.58,0.52,0.5,0.52,0.55,0.56,0.56
0.97,0.89,0.81,0.75,0.74,0.76,0.76,0.73,0.69,0.65,0.64,0.65,0.66,0.64,0.59,0.52,0.5,0.52,0.55,0.57,0.56
0.97,0.9,0.81,0.76,0.75,0.76,0.76,0.73,0.69,0.66,0.64,0.65,0.66,0.64,0.59,0.52,0.5,0.52,0.56,0.57,0.56
0.97,0.9,0.82,0.76,0.75,0.76,0.77,0.73,0.69,0.66,0.64,0.65,0.66,0.64,0.59,0.52,0.5,0.53,0.56,0.57,0.57
0.97,0.9,0.82,0.76,0.75,0.76,0.77,0.73,0.69,0.66,0.65,0.66,0.67,0.65,0.59,0.52,0.51,0.53,0.56,0.57,0.57
0.98,0.9,0.82,0.76,0.75,0.76,0.77,0.73,0.69,0.66,0.65,0.66,0.67,0.65,0.59,0.52,0.51,0.53,0.56,0.57,0.57
0.98,0.9,0.82,0.76,0.75,0.77,0.77,0.74,0.69,0.66,0.65,0.66,0.67,0.65,0.59,0.53,0.51,0.53,0.56,0.57,0.57
0.98,0.9,0.82,0.76,0.75,0.77,0.77,0.74,0.69,0.66,0.65,0.66,0.67,0.65,0.59,0.53,0.51,0.53,0.56,0.58,0.57
0.98,0.9,0.82,0.76,0.75,0.77,0.77,0.74,0.7,0.66,0.65,0.66,0.67,0.65,0.6,0.53,0.51,0.53,0.56,0.58,0.57
0.98,0.9,0.82,0.77,0.76,0.77,0.77,0.74,0.7,0.67,0.65,0.66,0.67,0.65,0.6,0.53,0.51,0.54,0.57,0.58,0.58
0.98,0.9,0.82,0.77,0.76,0.77,0.77,0.74,0.7,0.67,0.65,0.66,0.67,0.65,0.6,0.53,0.52,0.54,0.57,0.58,0.58
0.98,0.9,0.82,0.77,0.76,0.77,0.78,0.74,0.7,0.67,0.66,0.67,0.68,0.66,0.6,0.53,0.52,0.54,0.57,0.58,0.58
0.98,0.9,0.83,0.77,0.76,0.77,0.78,0.74,0.7,0.67,0.66,0.67,0.68,0.66,0.6,0.54,0.52,0.54,0.57,0.58,0.58
0.98,0.9,0.83,0.77,0.76,0.77,0.78,0.74,0.7,0.67,0.66,0.67,0.68,0.66,0.6,0.54,0.52,0.54,0.57,0.58,0.58
0.98,0.9,0.83,0.77,0.76,0.77,0.78,0.74,0.7,0.67,0.66,0.67,0.68,0.66,0.6,0.54,0.52,0.54,0.57,0.59,0.58
0.98,0.9,0.83,0.77,0.76,0.78,0.78,0.75,0.7,0.67,0.66,0.67,0.68,0.66,0.61,0.54,0.52,0.55,0.58,0.59,0.58
0.98,0.91,0.83,0.77,0.76,0.78,0.78,0.75,0.71,0.68,0.66,0.67,0.68,0.66,0.61,0.54,0.53,0.55,0.58,0.59,0.59
0.98,0.91,0.83,0.77,0.76,0.78,0.78,0.75,0.71,0.68,0.66,0.67,0.68,0.66,0.61,0.54,0.53,0.55,0.58,0.59,0.59
0.98,0.91,0.83,0.78,0.77,0.78,0.78,0.75,0.71,0.68,0.67,0.67,0.69,0.67,0.61,0.54,0.53,0.55,0.58,0.59,0.59
0.98,0.91,0.83,0.78,0.77,0.78,0.78,0.75,0.71,0.68,0.67,0.68,0.69,0.67,0.61,0.55,0.53,0.55,0.58,0.59,0.59
0.98,0.91,0.83,0.78,0.77,0.78,0.79,0.75,0.71,0.68,0.67,0.68,0.69,0.67,0.61,0.55,0.53,0.55,0.58,0.59,0.59
0.98,0.91,0.83,0.78,0.77,0.78,0.79,0.75,0.71,0.68,0.67,0.68,0.69,0.67,0.61,0.55,0.53,0.55,0.58,0.6,0.59
0.98,0.91,0.84,0.78,0.77,0.78,0.79,0.75,0.71,0.68,0.67,0.68,0.69,0.67,0.62,0.55,0.53,0.56,0.59,0.6,0.6
0.98,0.91,0.84,0.78,0.77,0.78,0.79,0.75,0.71,0.68,0.67,0.68,0.69,0.67,0.62,0.55,0.54,0.56,0.59,0.6,0.6
0.98,0.91,0.84,0.78,0.77,0.79,0.79,0.76,0.71,0.69,0.67,0.68,0.69,0.67,0.62,0.55,0.54,0.56,0.59,0.6,0.6
0.98,0.91,0.84,0.78,0.77,0.79,0.79,0.76,0.72,0.69,0.67,0.68,0.69,0.67,0.62,0.55,0.54,0.56,0.59,0.6,0.6
0.98,0.91,0.84,0.79,0.78,0.79,0.79,0.76,0.72,0.69,0.68,0.68,0.7,0.68,0.62,0.56,0.54,0.56,0.59,0.6,0.6
0.98,0.91,0.84,0.79,0.78,0.79,0.79,0.76,0.72,0.69,0.68,0.69,0.7,0.68,0.62,0.56,0.54,0.56,0.59,0.6,0.6
0.98,0.91,0.84,0.79,0.78,0.79,0.79,0.76,0.72,0.69,0.68,0.69,0.7,0.68,0.62,0.56,0.54,0.56,0.59,0.61,0.6
0.98,0.91,0.84,0.79,0.78,0.79,0.79,0.76,0.72,0.69,0.68,0.69,0.7,0.68,0.62,0.56,0.54,0.57,0.6,0.61,0.6
0.98,0.91,0.84,0.79,0.78,0.79,0.8,0.76,0.72,0.69,0.68,0.69,0.7,0.68,0.63,0.56,0.55,0.57,0.6,0.61,0.61
0.98,0.91,0.84,0.79,0.78,0.79,0.8,0.76,0.72,0.69,0.68,0.69,0.7,0.68,0.63,0.56,0.55,0.57,0.6,0.61,0.61
0.98,0.92,0.85,0.79,0.78,0.79,0.8,0.76,0.72,0.69,0.68,0.69,0.7,0.68,0.63,0.56,0.55,0.57,0.6,0.61,0.61
0.98,0.92,0.85,0.79,0.78,0.79,0.8,0.77,0.72,0.7,0.68,0.69,0.7,0.68,0.63,0.57,0.55,0.57,0.6,0.61,0.61
0.98,0.92,0.85,0.79,0.78,0.8,0.8,0.77,0.73,0.7,0.69,0.69,0.7,0.69,0.63,0.57,0.55,0.57,0.6,0.61,0.61
0.98,0.92,0.85,0.79,0.78,0.8,0.8,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.63,0.57,0.55,0.57,0.6,0.62,0.61
0.98,0.92,0.85,0.8,0.79,0.8,0.8,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.63,0.57,0.55,0.58,0.6,0.62,0.61
0.98,0.92,0.85,0.8,0.79,0.8,0.8,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.63,0.57,0.56,0.58,0.61,0.62,0.62
0.98,0.92,0.85,0.8,0.79,0.8,0.8,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.64,0.57,0.56,0.58,0.61,0.62,0.62
0.98,0.92,0.85,0.8,0.79,0.8,0.8,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.64,0.57,0.56,0.58,0.61,0.62,0.62
0.98,0.92,0.85,0.8,0.79,0.8,0.81,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.64,0.57,0.56,0.58,0.61,0.62,0.62
0.98,0.92,0.85,0.8,0.79,0.8,0.81,0.77,0.73,0.7,0.69,0.7,0.71,0.69,0.64,0.58,0.56,0.58,0.61,0.62,0.62
0.98,0.92,0.85,0.8,0.79,0.8,0.81,0.77,0.73,0.71,0.69,0.7,0.71,0.69,0.64,0.58,0.56,0.58,0.61,0.62,0.62
